PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
239_01,Europa,True,E367,TRAPPIST-1e,51.0,False,43.4,43.4,43.4,43.4,43.4,Guest 239,0
240_01,Europa,True,F192,55 Cancri e,38.0,True,1433.1,1433.1,1433.1,1433.1,1433.1,Guest 240,0
241_01,Europa,True,E477,TRAPPIST-1e,11.0,False,99.3,99.3,99.3,99.3,99.3,Guest 241,0
242_01,Earth,True,B189,TRAPPIST-1e,35.0,False,1601.9,1601.9,1601.9,1601.9,1601.9,Guest 242,0
243_01,Europa,True,C145,TRAPPIST-1e,48.0,True,196.8,196.8,196.8,196.8,196.8,Guest 243,0
244_01,Mars,True,B472,55 Cancri e,33.0,True,130.9,130.9,130.9,130.9,130.9,Guest 244,0
245_01,Mars,False,A448,55 Cancri e,43.0,False,2648.1,2648.1,2648.1,2648.1,2648.1,Guest 245,0
246_01,Europa,False,A12,TRAPPIST-1e,30.0,False,254.7,254.7,254.7,254.7,254.7,Guest 246,0
247_01,Europa,False,F958,PSO J318.5-22,39.0,False,129.5,129.5,129.5,129.5,129.5,Guest 247,0
248_01,Mars,True,B992,PSO J318.5-22,18.0,False,1624.2,1624.2,1624.2,1624.2,1624.2,Guest 248,0
249_01,Earth,False,E823,TRAPPIST-1e,40.0,True,0.1,0.1,0.1,0.1,0.1,Guest 249,0
250_01,Europa,True,E303,PSO J318.5-22,13.0,False,1073.9,1073.9,1073.9,1073.9,1073.9,Guest 250,0
251_01,Earth,True,C637,55 Cancri e,46.0,True,185.0,185.0,185.0,185.0,185.0,Guest 251,1
252_01,Earth,True,E924,PSO J318.5-22,11.0,True,301.6,301.6,301.6,301.6,301.6,Guest 252,0
253_01,Earth,True,G800,TRAPPIST-1e,4.0,False,1163.6,1163.6,1163.6,1163.6,1163.6,Guest 253,0
254_01,Earth,True,A973,55 Cancri e,37.0,True,1845.4,1845.4,1845.4,1845.4,1845.4,Guest 254,0
255_01,Europa,True,C737,PSO J318.5-22,28.0,False,771.6,771.6,771.6,771.6,771.6,Guest 255,0
256_01,Mars,False,C323,TRAPPIST-1e,31.0,False,3074.4,3074.4,3074.4,3074.4,3074.4,Guest 256,0
257_01,Earth,False,D279,TRAPPIST-1e,35.0,False,22.8,22.8,22.8,22.8,22.8,Guest 257,0
258_01,Earth,False,B235,PSO J318.5-22,30.0,False,404.8,404.8,404.8,404.8,404.8,Guest 258,0
259_01,Mars,False,B972,PSO J318.5-22,19.0,True,1892.8,1892.8,1892.8,1892.8,1892.8,Guest 259,0
260_01,Mars,False,A395,55 Cancri e,33.0,True,253.0,253.0,253.0,253.0,253.0,Guest 260,0
261_01,Earth,False,D593,PSO J318.5-22,34.0,True,33.5,33.5,33.5,33.5,33.5,Guest 261,0
262_01,Europa,True,A761,TRAPPIST-1e,36.0,True,191.4,191.4,191.4,191.4,191.4,Guest 262,0
263_01,Europa,False,C40,55 Cancri e,54.0,True,441.4,441.4,441.4,441.4,441.4,Guest 263,0
264_01,Mars,True,G275,PSO J318.5-22,21.0,True,22.7,22.7,22.7,22.7,22.7,Guest 264,0
265_01,Europa,False,F899,PSO J318.5-22,31.0,False,85.3,85.3,85.3,85.3,85.3,Guest 265,0
266_01,Mars,True,D446,PSO J318.5-22,37.0,False,1980.4,1980.4,1980.4,1980.4,1980.4,Guest 266,0
267_01,Earth,True,A296,PSO J318.5-22,24.0,True,2173.2,2173.2,2173.2,2173.2,2173.2,Guest 267,0
268_01,Earth,False,B646,PSO J318.5-22,15.0,False,167.7,167.7,167.7,167.7,167.7,Guest 268,0
269_01,Earth,False,B213,PSO J318.5-22,23.0,False,498.1,498.1,498.1,498.1,498.1,Guest 269,0
270_01,Europa,False,E757,PSO J318.5-22,43.0,True,1652.1,1652.1,1652.1,1652.1,1652.1,Guest 270,0
271_01,Earth,True,B658,TRAPPIST-1e,27.0,False,110.0,110.0,110.0,110.0,110.0,Guest 271,0
272_01,Mars,False,D891,PSO J318.5-22,38.0,False,1067.8,1067.8,1067.8,1067.8,1067.8,Guest 272,0
273_01,Earth,False,G199,55 Cancri e,21.0,True,162.6,162.6,162.6,162.6,162.6,Guest 273,0
274_01,Europa,True,A142,55 Cancri e,35.0,False,388.4,388.4,388.4,388.4,388.4,Guest 274,0
275_01,Earth,True,C694,55 Cancri e,22.0,True,1005.3,1005.3,1005.3,1005.3,1005.3,Guest 275,1
276_01,Mars,True,G558,55 Cancri e,20.0,False,2504.5,2504.5,2504.5,2504.5,2504.5,Guest 276,0
277_01,Europa,False,D921,PSO J318.5-22,31.0,True,22.6,22.6,22.6,22.6,22.6,Guest 277,0
278_01,Mars,False,G936,PSO J318.5-22,31.0,True,537.9,537.9,537.9,537.9,537.9,Guest 278,0
279_01,Europa,True,B915,55 Cancri e,48.0,True,391.3,391.3,391.3,391.3,391.3,Guest 279,0
280_01,Europa,True,C35,55 Cancri e,10.0,True,100.5,100.5,100.5,100.5,100.5,Guest 280,0
281_01,Europa,True,A734,PSO J318.5-22,36.0,False,328.4,328.4,328.4,328.4,328.4,Guest 281,0
282_01,Europa,True,D797,PSO J318.5-22,50.0,True,569.9,569.9,569.9,569.9,569.9,Guest 282,0
283_01,Mars,False,D669,55 Cancri e,47.0,True,624.1,624.1,624.1,624.1,624.1,Guest 283,0
284_01,Mars,True,E242,TRAPPIST-1e,25.0,False,1695.5,1695.5,1695.5,1695.5,1695.5,Guest 284,0
285_01,Europa,False,A408,PSO J318.5-22,22.0,True,670.2,670.2,670.2,670.2,670.2,Guest 285,0
286_01,Mars,False,D462,TRAPPIST-1e,24.0,True,799.6,799.6,799.6,799.6,799.6,Guest 286,0
287_01,Europa,True,E132,PSO J318.5-22,34.0,True,732.5,732.5,732.5,732.5,732.5,Guest 287,0
288_01,Europa,True,F626,TRAPPIST-1e,32.0,True,3261.7,3261.7,3261.7,3261.7,3261.7,Guest 288,0
289_01,Mars,True,E215,TRAPPIST-1e,34.0,False,1983.2,1983.2,1983.2,1983.2,1983.2,Guest 289,0
290_01,Mars,False,C226,TRAPPIST-1e,37.0,True,1516.7,1516.7,1516.7,1516.7,1516.7,Guest 290,0
291_01,Europa,False,B650,55 Cancri e,17.0,False,477.5,477.5,477.5,477.5,477.5,Guest 291,0
292_01,Europa,True,C360,TRAPPIST-1e,16.0,False,906.9,906.9,906.9,906.9,906.9,Guest 292,0
293_01,Earth,True,B827,PSO J318.5-22,15.0,False,106.0,106.0,106.0,106.0,106.0,Guest 293,0
294_01,Earth,False,B8,55 Cancri e,13.0,False,591.0,591.0,591.0,591.0,591.0,Guest 294,0
295_01,Earth,False,D953,TRAPPIST-1e,29.0,False,1026.7,1026.7,1026.7,1026.7,1026.7,Guest 295,0
296_01,Mars,True,B696,55 Cancri e,34.0,True,1238.2,1238.2,1238.2,1238.2,1238.2,Guest 296,0
297_01,Earth,False,E314,PSO J318.5-22,61.0,False,16.4,16.4,16.4,16.4,16.4,Guest 297,0
298_01,Mars,True,G409,PSO J318.5-22,37.0,True,168.8,168.8,168.8,168.8,168.8,Guest 298,0
299_01,Mars,False,G882,TRAPPIST-1e,30.0,False,2336.8,2336.8,2336.8,2336.8,2336.8,Guest 299,0
300_01,Europa,False,F948,PSO J318.5-22,47.0,True,84.6,84.6,84.6,84.6,84.6,Guest 300,0
301_01,Europa,True,D293,TRAPPIST-1e,21.0,False,363.3,363.3,363.3,363.3,363.3,Guest 301,0
302_01,Earth,False,A661,PSO J318.5-22,34.0,True,1124.9,1124.9,1124.9,1124.9,1124.9,Guest 302,0
303_01,Europa,False,D474,55 Cancri e,42.0,False,1232.9,1232.9,1232.9,1232.9,1232.9,Guest 303,0
304_01,Europa,False,E722,TRAPPIST-1e,40.0,False,665.2,665.2,665.2,665.2,665.2,Guest 304,0
305_01,Europa,True,B757,PSO J318.5-22,35.0,False,13.8,13.8,13.8,13.8,13.8,Guest 305,0
306_01,Europa,True,E426,55 Cancri e,26.0,False,526.0,526.0,526.0,526.0,526.0,Guest 306,0
307_01,Earth,True,F147,PSO J318.5-22,15.0,True,630.4,630.4,630.4,630.4,630.4,Guest 307,0
308_01,Europa,False,B128,TRAPPIST-1e,28.0,True,3206.6,3206.6,3206.6,3206.6,3206.6,Guest 308,0
309_01,Earth,False,D829,55 Cancri e,23.0,True,2043.2,2043.2,2043.2,2043.2,2043.2,Guest 309,0
310_01,Mars,True,C455,TRAPPIST-1e,38.0,False,623.3,623.3,623.3,623.3,623.3,Guest 310,0
311_01,Europa,False,E833,PSO J318.5-22,28.0,True,2912.0,2912.0,2912.0,2912.0,2912.0,Guest 311,0
312_01,Europa,False,D833,PSO J318.5-22,37.0,True,1396.2,1396.2,1396.2,1396.2,1396.2,Guest 312,0
313_01,Earth,False,G728,PSO J318.5-22,10.0,True,1244.2,1244.2,1244.2,1244.2,1244.2,Guest 313,0
314_01,Earth,False,A173,TRAPPIST-1e,42.0,True,232.5,232.5,232.5,232.5,232.5,Guest 314,0
315_01,Mars,True,G991,55 Cancri e,20.0,False,239.5,239.5,239.5,239.5,239.5,Guest 315,0
316_01,Mars,False,F417,55 Cancri e,11.0,True,115.6,115.6,115.6,115.6,115.6,Guest 316,0
317_01,Europa,False,D968,PSO J318.5-22,13.0,False,732.1,732.1,732.1,732.1,732.1,Guest 317,0
318_01,Earth,False,A13,PSO J318.5-22,22.0,True,3585.8,3585.8,3585.8,3585.8,3585.8,Guest 318,0
319_01,Earth,False,G761,PSO J318.5-22,44.0,False,393.6,393.6,393.6,393.6,393.6,Guest 319,0
320_01,Earth,False,D881,PSO J318.5-22,39.0,False,1234.3,1234.3,1234.3,1234.3,1234.3,Guest 320,0
321_01,Mars,True,G836,PSO J318.5-22,16.0,False,709.7,709.7,709.7,709.7,709.7,Guest 321,0
322_01,Earth,False,F651,TRAPPIST-1e,31.0,True,434.5,434.5,434.5,434.5,434.5,Guest 322,0
323_01,Earth,False,F997,55 Cancri e,29.0,False,4.6,4.6,4.6,4.6,4.6,Guest 323,0
324_01,Europa,True,B243,TRAPPIST-1e,11.0,False,1983.0,1983.0,1983.0,1983.0,1983.0,Guest 324,0
325_01,Europa,True,A449,PSO J318.5-22,18.0,True,470.5,470.5,470.5,470.5,470.5,Guest 325,0
326_01,Europa,False,E232,PSO J318.5-22,5.0,False,225.4,225.4,225.4,225.4,225.4,Guest 326,0
327_01,Mars,True,A806,TRAPPIST-1e,19.0,False,119.2,119.2,119.2,119.2,119.2,Guest 327,0
328_01,Earth,False,F558,TRAPPIST-1e,1.0,False,457.8,457.8,457.8,457.8,457.8,Guest 328,0
329_01,Europa,True,F779,PSO J318.5-22,20.0,True,478.3,478.3,478.3,478.3,478.3,Guest 329,0
330_01,Mars,True,C74,TRAPPIST-1e,18.0,True,3754.2,3754.2,3754.2,3754.2,3754.2,Guest 330,0
331_01,Europa,True,G45,TRAPPIST-1e,20.0,True,1066.8,1066.8,1066.8,1066.8,1066.8,Guest 331,0
332_01,Mars,True,E82,PSO J318.5-22,20.0,True,793.6,793.6,793.6,793.6,793.6,Guest 332,0
333_01,Earth,False,G858,TRAPPIST-1e,44.0,True,154.9,154.9,154.9,154.9,154.9,Guest 333,0
334_01,Mars,False,E532,TRAPPIST-1e,26.0,False,1888.1,1888.1,1888.1,1888.1,1888.1,Guest 334,0
335_01,Mars,True,B61,55 Cancri e,33.0,False,466.5,466.5,466.5,466.5,466.5,Guest 335,0
336_01,Mars,False,E56,55 Cancri e,39.0,False,143.6,143.6,143.6,143.6,143.6,Guest 336,0
337_01,Mars,False,B734,TRAPPIST-1e,41.0,False,372.5,372.5,372.5,372.5,372.5,Guest 337,0
338_01,Earth,True,D179,55 Cancri e,38.0,False,243.6,243.6,243.6,243.6,243.6,Guest 338,1
339_01,Earth,False,G670,PSO J318.5-22,23.0,True,1929.2,1929.2,1929.2,1929.2,1929.2,Guest 339,0
340_01,Europa,False,A194,55 Cancri e,17.0,True,1611.3,1611.3,1611.3,1611.3,1611.3,Guest 340,0
341_01,Europa,True,G901,TRAPPIST-1e,20.0,True,7.5,7.5,7.5,7.5,7.5,Guest 341,0
342_01,Mars,True,G336,55 Cancri e,24.0,True,164.3,164.3,164.3,164.3,164.3,Guest 342,0
343_01,Earth,False,C763,PSO J318.5-22,30.0,False,530.3,530.3,530.3,530.3,530.3,Guest 343,0
344_01,Mars,False,B307,55 Cancri e,29.0,False,363.3,363.3,363.3,363.3,363.3,Guest 344,0
345_01,Mars,False,B7,55 Cancri e,43.0,False,60.8,60.8,60.8,60.8,60.8,Guest 345,0
346_01,Mars,False,A160,TRAPPIST-1e,29.0,False,164.5,164.5,164.5,164.5,164.5,Guest 346,0
347_01,Earth,True,C800,TRAPPIST-1e,52.0,False,256.0,256.0,256.0,256.0,256.0,Guest 347,0
348_01,Earth,True,A346,PSO J318.5-22,43.0,True,100.2,100.2,100.2,100.2,100.2,Guest 348,1
349_01,Europa,True,F702,PSO J318.5-22,24.0,True,661.4,661.4,661.4,661.4,661.4,Guest 349,0
350_01,Earth,True,F186,TRAPPIST-1e,41.0,False,170.9,170.9,170.9,170.9,170.9,Guest 350,0
351_01,Europa,False,G441,TRAPPIST-1e,1.0,False,210.9,210.9,210.9,210.9,210.9,Guest 351,0
352_01,Mars,True,B550,TRAPPIST-1e,47.0,True,222.9,222.9,222.9,222.9,222.9,Guest 352,0
353_01,Earth,True,A759,55 Cancri e,35.0,True,1253.2,1253.2,1253.2,1253.2,1253.2,Guest 353,1
354_01,Europa,True,F933,TRAPPIST-1e,35.0,False,218.7,218.7,218.7,218.7,218.7,Guest 354,0
355_01,Europa,True,B366,55 Cancri e,9.0,False,1582.3,1582.3,1582.3,1582.3,1582.3,Guest 355,0
356_01,Europa,False,C294,TRAPPIST-1e,61.0,False,1425.8,1425.8,1425.8,1425.8,1425.8,Guest 356,0
357_01,Europa,True,F216,55 Cancri e,27.0,True,389.8,389.8,389.8,389.8,389.8,Guest 357,0
358_01,Europa,False,C692,TRAPPIST-1e,28.0,False,668.1,668.1,668.1,668.1,668.1,Guest 358,0
359_01,Europa,False,E673,55 Cancri e,44.0,False,679.7,679.7,679.7,679.7,679.7,Guest 359,0
360_01,Earth,False,A272,TRAPPIST-1e,28.0,True,233.7,233.7,233.7,233.7,233.7,Guest 360,0
361_01,Europa,True,D201,TRAPPIST-1e,20.0,True,735.5,735.5,735.5,735.5,735.5,Guest 361,0
362_01,Europa,True,C98,55 Cancri e,38.0,False,6.7,6.7,6.7,6.7,6.7,Guest 362,0
363_01,Europa,True,D120,TRAPPIST-1e,18.0,False,254.6,254.6,254.6,254.6,254.6,Guest 363,0
364_01,Europa,False,D765,TRAPPIST-1e,39.0,False,983.3,983.3,983.3,983.3,983.3,Guest 364,0
365_01,Europa,False,B797,PSO J318.5-22,32.0,True,220.9,220.9,220.9,220.9,220.9,Guest 365,0
366_01,Europa,True,F472,TRAPPIST-1e,44.0,False,2079.0,2079.0,2079.0,2079.0,2079.0,Guest 366,0
367_01,Europa,True,E769,TRAPPIST-1e,15.0,False,725.9,725.9,725.9,725.9,725.9,Guest 367,0
368_01,Mars,False,D530,PSO J318.5-22,45.0,False,43.2,43.2,43.2,43.2,43.2,Guest 368,0
369_01,Europa,False,C603,PSO J318.5-22,34.0,False,394.8,394.8,394.8,394.8,394.8,Guest 369,0
370_01,Europa,False,G872,TRAPPIST-1e,54.0,True,715.4,715.4,715.4,715.4,715.4,Guest 370,0
371_01,Earth,True,B461,PSO J318.5-22,22.0,True,957.1,957.1,957.1,957.1,957.1,Guest 371,0
372_01,Earth,True,C528,55 Cancri e,53.0,False,341.8,341.8,341.8,341.8,341.8,Guest 372,0
373_01,Earth,False,F993,PSO J318.5-22,39.0,False,30.0,30.0,30.0,30.0,30.0,Guest 373,0
374_01,Earth,False,D989,TRAPPIST-1e,40.0,False,92.6,92.6,92.6,92.6,92.6,Guest 374,0
375_01,Mars,True,F613,TRAPPIST-1e,21.0,False,1348.4,1348.4,1348.4,1348.4,1348.4,Guest 375,0
376_01,Earth,False,E497,PSO J318.5-22,37.0,False,184.0,184.0,184.0,184.0,184.0,Guest 376,0
377_01,Earth,True,A15,TRAPPIST-1e,38.0,False,145.0,145.0,145.0,145.0,145.0,Guest 377,0
378_01,Earth,False,D456,TRAPPIST-1e,20.0,False,924.0,924.0,924.0,924.0,924.0,Guest 378,0
379_01,Europa,False,A288,TRAPPIST-1e,16.0,True,1153.3,1153.3,1153.3,1153.3,1153.3,Guest 379,0
380_01,Earth,False,G446,PSO J318.5-22,21.0,True,344.9,344.9,344.9,344.9,344.9,Guest 380,0
381_01,Europa,False,A234,55 Cancri e,48.0,False,1666.3,1666.3,1666.3,1666.3,1666.3,Guest 381,0
382_01,Earth,False,C987,55 Cancri e,32.0,False,473.5,473.5,473.5,473.5,473.5,Guest 382,0
383_01,Europa,True,D233,PSO J318.5-22,41.0,True,1216.9,1216.9,1216.9,1216.9,1216.9,Guest 383,0
384_01,Mars,False,E662,TRAPPIST-1e,34.0,False,194.7,194.7,194.7,194.7,194.7,Guest 384,0
385_01,Earth,False,B27,TRAPPIST-1e,31.0,True,68.3,68.3,68.3,68.3,68.3,Guest 385,0
386_01,Earth,True,A408,PSO J318.5-22,33.0,True,405.0,405.0,405.0,405.0,405.0,Guest 386,0
387_01,Earth,True,F994,TRAPPIST-1e,25.0,False,791.8,791.8,791.8,791.8,791.8,Guest 387,0
388_01,Mars,False,B384,PSO J318.5-22,45.0,True,790.9,790.9,790.9,790.9,790.9,Guest 388,0
389_01,Earth,False,E93,PSO J318.5-22,32.0,False,24.2,24.2,24.2,24.2,24.2,Guest 389,0
390_01,Earth,False,F678,TRAPPIST-1e,33.0,True,76.3,76.3,76.3,76.3,76.3,Guest 390,0
391_01,Earth,True,A856,TRAPPIST-1e,13.0,False,326.9,326.9,326.9,326.9,326.9,Guest 391,0
392_01,Europa,True,G42,TRAPPIST-1e,34.0,True,857.1,857.1,857.1,857.1,857.1,Guest 392,0
393_01,Earth,False,B618,55 Cancri e,22.0,False,765.8,765.8,765.8,765.8,765.8,Guest 393,0
394_01,Earth,False,C83,55 Cancri e,24.0,False,160.7,160.7,160.7,160.7,160.7,Guest 394,0
395_01,Mars,False,G794,TRAPPIST-1e,43.0,False,2110.9,2110.9,2110.9,2110.9,2110.9,Guest 395,0
396_01,Earth,True,B609,PSO J318.5-22,17.0,True,1841.3,1841.3,1841.3,1841.3,1841.3,Guest 396,0
397_01,Mars,True,C822,PSO J318.5-22,28.0,False,2035.2,2035.2,2035.2,2035.2,2035.2,Guest 397,0
398_01,Europa,True,D947,55 Cancri e,38.0,True,412.7,412.7,412.7,412.7,412.7,Guest 398,0
399_01,Europa,False,F745,PSO J318.5-22,44.0,True,305.7,305.7,305.7,305.7,305.7,Guest 399,0
400_01,Mars,True,A799,PSO J318.5-22,24.0,False,882.0,882.0,882.0,882.0,882.0,Guest 400,0
401_01,Mars,False,D431,55 Cancri e,34.0,True,21.3,21.3,21.3,21.3,21.3,Guest 401,0
402_01,Europa,False,A316,55 Cancri e,34.0,True,265.4,265.4,265.4,265.4,265.4,Guest 402,0
403_01,Mars,False,E935,TRAPPIST-1e,16.0,True,664.1,664.1,664.1,664.1,664.1,Guest 403,0
404_01,Mars,True,A313,TRAPPIST-1e,4.0,True,419.2,419.2,419.2,419.2,419.2,Guest 404,0
405_01,Earth,False,G879,55 Cancri e,6.0,True,366.1,366.1,366.1,366.1,366.1,Guest 405,0
406_01,Mars,True,G462,PSO J318.5-22,37.0,False,470.4,470.4,470.4,470.4,470.4,Guest 406,0
407_01,Earth,True,A23,TRAPPIST-1e,31.0,True,402.1,402.1,402.1,402.1,402.1,Guest 407,0
408_01,Earth,True,E596,PSO J318.5-22,14.0,True,1859.5,1859.5,1859.5,1859.5,1859.5,Guest 408,0
409_01,Europa,True,D751,TRAPPIST-1e,22.0,True,276.6,276.6,276.6,276.6,276.6,Guest 409,0
410_01,Mars,True,A24,55 Cancri e,25.0,False,365.9,365.9,365.9,365.9,365.9,Guest 410,0
411_01,Mars,True,D989,PSO J318.5-22,26.0,True,138.6,138.6,138.6,138.6,138.6,Guest 411,0
412_01,Earth,False,G337,TRAPPIST-1e,30.0,False,260.7,260.7,260.7,260.7,260.7,Guest 412,1
413_01,Earth,True,C457,55 Cancri e,57.0,False,2213.7,2213.7,2213.7,2213.7,2213.7,Guest 413,0
414_01,Europa,True,B744,PSO J318.5-22,20.0,False,715.7,715.7,715.7,715.7,715.7,Guest 414,0
415_01,Mars,False,F581,55 Cancri e,32.0,True,43.2,43.2,43.2,43.2,43.2,Guest 415,0
416_01,Europa,True,D472,PSO J318.5-22,21.0,True,598.8,598.8,598.8,598.8,598.8,Guest 416,0
417_01,Europa,False,B966,TRAPPIST-1e,22.0,False,1003.1,1003.1,1003.1,1003.1,1003.1,Guest 417,0
418_01,Europa,False,B131,PSO J318.5-22,19.0,True,61.5,61.5,61.5,61.5,61.5,Guest 418,0
419_01,Earth,False,B718,TRAPPIST-1e,27.0,True,409.9,409.9,409.9,409.9,409.9,Guest 419,0
420_01,Earth,True,E14,TRAPPIST-1e,23.0,False,694.6,694.6,694.6,694.6,694.6,Guest 420,0
421_01,Mars,True,A768,55 Cancri e,34.0,False,263.4,263.4,263.4,263.4,263.4,Guest 421,0
422_01,Mars,True,B714,PSO J318.5-22,33.0,False,1159.7,1159.7,1159.7,1159.7,1159.7,Guest 422,0
423_01,Europa,False,D410,TRAPPIST-1e,19.0,True,765.7,765.7,765.7,765.7,765.7,Guest 423,0
424_01,Earth,False,C413,55 Cancri e,54.0,False,849.1,849.1,849.1,849.1,849.1,Guest 424,0
425_01,Earth,True,A571,PSO J318.5-22,16.0,False,1035.5,1035.5,1035.5,1035.5,1035.5,Guest 425,1
426_01,Earth,False,A901,55 Cancri e,34.0,False,298.7,298.7,298.7,298.7,298.7,Guest 426,0
427_01,Earth,True,E155,PSO J318.5-22,57.0,False,2038.0,2038.0,2038.0,2038.0,2038.0,Guest 427,0
428_01,Mars,False,A386,TRAPPIST-1e,21.0,False,1171.0,1171.0,1171.0,1171.0,1171.0,Guest 428,0
429_01,Earth,False,B459,PSO J318.5-22,46.0,False,211.7,211.7,211.7,211.7,211.7,Guest 429,0
430_01,Europa,True,A353,PSO J318.5-22,47.0,True,1488.1,1488.1,1488.1,1488.1,1488.1,Guest 430,0
431_01,Earth,True,B241,TRAPPIST-1e,34.0,True,3829.0,3829.0,3829.0,3829.0,3829.0,Guest 431,0
432_01,Earth,False,D486,TRAPPIST-1e,7.0,False,1726.9,1726.9,1726.9,1726.9,1726.9,Guest 432,0
433_01,Mars,True,E335,PSO J318.5-22,47.0,True,383.5,383.5,383.5,383.5,383.5,Guest 433,0
434_01,Europa,True,F590,PSO J318.5-22,31.0,True,1504.2,1504.2,1504.2,1504.2,1504.2,Guest 434,0
435_01,Mars,True,B433,PSO J318.5-22,23.0,True,467.5,467.5,467.5,467.5,467.5,Guest 435,0
436_01,Europa,True,B831,PSO J318.5-22,46.0,True,362.7,362.7,362.7,362.7,362.7,Guest 436,0
437_01,Earth,False,A836,TRAPPIST-1e,21.0,False,671.7,671.7,671.7,671.7,671.7,Guest 437,0
438_01,Earth,True,E544,55 Cancri e,43.0,False,479.4,479.4,479.4,479.4,479.4,Guest 438,0
439_01,Europa,True,D874,55 Cancri e,23.0,False,1543.1,1543.1,1543.1,1543.1,1543.1,Guest 439,0
440_01,Europa,False,C509,TRAPPIST-1e,37.0,True,2212.9,2212.9,2212.9,2212.9,2212.9,Guest 440,0
441_01,Europa,True,A354,55 Cancri e,17.0,False,575.5,575.5,575.5,575.5,575.5,Guest 441,0
442_01,Europa,False,E575,55 Cancri e,25.0,False,131.0,131.0,131.0,131.0,131.0,Guest 442,0
443_01,Mars,False,E850,55 Cancri e,19.0,True,598.8,598.8,598.8,598.8,598.8,Guest 443,0
444_01,Earth,True,E545,TRAPPIST-1e,21.0,False,1028.8,1028.8,1028.8,1028.8,1028.8,Guest 444,0
445_01,Mars,True,D802,TRAPPIST-1e,32.0,True,1524.3,1524.3,1524.3,1524.3,1524.3,Guest 445,0
446_01,Mars,True,G353,TRAPPIST-1e,28.0,True,9.3,9.3,9.3,9.3,9.3,Guest 446,0
447_01,Mars,True,D666,TRAPPIST-1e,32.0,True,190.2,190.2,190.2,190.2,190.2,Guest 447,0
448_01,Mars,False,C564,TRAPPIST-1e,46.0,False,616.6,616.6,616.6,616.6,616.6,Guest 448,0
449_01,Earth,False,C654,55 Cancri e,29.0,True,82.6,82.6,82.6,82.6,82.6,Guest 449,0
450_01,Mars,False,E445,TRAPPIST-1e,7.0,True,443.6,443.6,443.6,443.6,443.6,Guest 450,0
451_01,Europa,False,F130,PSO J318.5-22,26.0,False,32.0,32.0,32.0,32.0,32.0,Guest 451,0
452_01,Earth,False,G16,55 Cancri e,31.0,False,637.8,637.8,637.8,637.8,637.8,Guest 452,0
453_01,Mars,False,D87,55 Cancri e,42.0,True,97.9,97.9,97.9,97.9,97.9,Guest 453,0
454_01,Mars,True,A71,55 Cancri e,43.0,True,617.1,617.1,617.1,617.1,617.1,Guest 454,0
455_01,Earth,False,C424,TRAPPIST-1e,42.0,True,767.3,767.3,767.3,767.3,767.3,Guest 455,0
456_01,Mars,False,E377,55 Cancri e,27.0,False,1521.9,1521.9,1521.9,1521.9,1521.9,Guest 456,0
457_01,Europa,True,B630,PSO J318.5-22,38.0,True,669.0,669.0,669.0,669.0,669.0,Guest 457,0
458_01,Europa,False,C955,PSO J318.5-22,12.0,False,923.2,923.2,923.2,923.2,923.2,Guest 458,0
459_01,Europa,False,A415,55 Cancri e,46.0,True,126.3,126.3,126.3,126.3,126.3,Guest 459,0
460_01,Europa,True,C324,TRAPPIST-1e,35.0,False,2510.7,2510.7,2510.7,2510.7,2510.7,Guest 460,0
461_01,Mars,False,E618,PSO J318.5-22,36.0,False,568.7,568.7,568.7,568.7,568.7,Guest 461,0
462_01,Earth,True,E523,PSO J318.5-22,25.0,True,73.8,73.8,73.8,73.8,73.8,Guest 462,0
463_01,Earth,False,D52,TRAPPIST-1e,31.0,False,1472.1,1472.1,1472.1,1472.1,1472.1,Guest 463,0
464_01,Europa,True,D789,55 Cancri e,22.0,True,692.1,692.1,692.1,692.1,692.1,Guest 464,0
465_01,Earth,True,A352,TRAPPIST-1e,37.0,False,831.5,831.5,831.5,831.5,831.5,Guest 465,1
466_01,Europa,True,C545,TRAPPIST-1e,14.0,False,553.1,553.1,553.1,553.1,553.1,Guest 466,0
467_01,Mars,True,C649,PSO J318.5-22,42.0,False,3848.2,3848.2,3848.2,3848.2,3848.2,Guest 467,0
468_01,Europa,True,C931,55 Cancri e,37.0,False,424.1,424.1,424.1,424.1,424.1,Guest 468,0
469_01,Earth,False,A319,PSO J318.5-22,55.0,False,49.7,49.7,49.7,49.7,49.7,Guest 469,0
470_01,Earth,True,D466,TRAPPIST-1e,30.0,True,63.1,63.1,63.1,63.1,63.1,Guest 470,0
471_01,Mars,False,F871,PSO J318.5-22,29.0,True,469.7,469.7,469.7,469.7,469.7,Guest 471,0
472_01,Earth,False,A948,55 Cancri e,32.0,True,401.1,401.1,401.1,401.1,401.1,Guest 472,0
473_01,Mars,True,B730,PSO J318.5-22,30.0,True,1810.3,1810.3,1810.3,1810.3,1810.3,Guest 473,0
474_01,Mars,True,A826,PSO J318.5-22,29.0,False,1898.9,1898.9,1898.9,1898.9,1898.9,Guest 474,0
475_01,Mars,False,F34,55 Cancri e,16.0,False,12.3,12.3,12.3,12.3,12.3,Guest 475,0
476_01,Earth,False,A577,55 Cancri e,16.0,False,439.5,439.5,439.5,439.5,439.5,Guest 476,0
477_01,Earth,True,G303,PSO J318.5-22,23.0,False,110.2,110.2,110.2,110.2,110.2,Guest 477,0
